"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4772","Amethyst arrow","","4772","False","","True","Arrows with amethyst heads.","/Game/Textures/Items/T_AmethystArrow.T_AmethystArrow",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4773","Bronze brutal","","4773","True","","True","Blunt bronze arrow... ouch.","/Game/Textures/Items/T_BronzeBrutal.T_BronzeBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4774","Bronze brutal","","4774","False","","False","Blunt bronze arrow... ouch.","/Game/Textures/Items/T_BronzeBrutal.T_BronzeBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4775","Bronze brutal","","4775","False","","False","Blunt bronze arrow... ouch.","/Game/Textures/Items/T_BronzeBrutal.T_BronzeBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4776","Bronze brutal","","4776","False","","False","Blunt bronze arrow... ouch.","/Game/Textures/Items/T_BronzeBrutal.T_BronzeBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4777","Bronze brutal","","4777","False","","False","Blunt bronze arrow... ouch.","/Game/Textures/Items/T_BronzeBrutal.T_BronzeBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4778","Iron brutal","","4778","True","","True","Blunt iron arrow... ouch.","/Game/Textures/Items/T_IronBrutal.T_IronBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4779","Iron brutal","","4779","False","","False","Blunt iron arrow... ouch.","/Game/Textures/Items/T_IronBrutal.T_IronBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4780","Iron brutal","","4780","False","","False","Blunt iron arrow... ouch.","/Game/Textures/Items/T_IronBrutal.T_IronBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4781","Iron brutal","","4781","False","","False","Blunt iron arrow... ouch.","/Game/Textures/Items/T_IronBrutal.T_IronBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4782","Iron brutal","","4782","False","","False","Blunt iron arrow... ouch.","/Game/Textures/Items/T_IronBrutal.T_IronBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4783","Steel brutal","","4783","True","","True","Blunt steel arrow... ouch.","/Game/Textures/Items/T_SteelBrutal.T_SteelBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4784","Steel brutal","","4784","False","","False","Blunt steel arrow... ouch.","/Game/Textures/Items/T_SteelBrutal.T_SteelBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4785","Steel brutal","","4785","False","","False","Blunt steel arrow... ouch.","/Game/Textures/Items/T_SteelBrutal.T_SteelBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4786","Steel brutal","","4786","False","","False","Blunt steel arrow... ouch.","/Game/Textures/Items/T_SteelBrutal.T_SteelBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4787","Steel brutal","","4787","False","","False","Blunt steel arrow... ouch.","/Game/Textures/Items/T_SteelBrutal.T_SteelBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4788","Black brutal","","4788","True","","True","Blunt black arrow... ouch.","/Game/Textures/Items/T_BlackBrutal.T_BlackBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4789","Black brutal","","4789","False","","False","Blunt black arrow... ouch.","/Game/Textures/Items/T_BlackBrutal.T_BlackBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4790","Black brutal","","4790","False","","False","Blunt black arrow... ouch.","/Game/Textures/Items/T_BlackBrutal.T_BlackBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4791","Black brutal","","4791","False","","False","Blunt black arrow... ouch.","/Game/Textures/Items/T_BlackBrutal.T_BlackBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4792","Black brutal","","4792","False","","False","Blunt black arrow... ouch.","/Game/Textures/Items/T_BlackBrutal.T_BlackBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4793","Mithril brutal","","4793","True","","True","Blunt mithril arrow... ouch.","/Game/Textures/Items/T_MithrilBrutal.T_MithrilBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4794","Mithril brutal","","4794","False","","False","Blunt mithril arrow... ouch.","/Game/Textures/Items/T_MithrilBrutal.T_MithrilBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4795","Mithril brutal","","4795","False","","False","Blunt mithril arrow... ouch.","/Game/Textures/Items/T_MithrilBrutal.T_MithrilBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4796","Mithril brutal","","4796","False","","False","Blunt mithril arrow... ouch.","/Game/Textures/Items/T_MithrilBrutal.T_MithrilBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4797","Mithril brutal","","4797","False","","False","Blunt mithril arrow... ouch.","/Game/Textures/Items/T_MithrilBrutal.T_MithrilBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4798","Adamant brutal","","4798","True","","True","Blunt adamantite arrow... ouch.","/Game/Textures/Items/T_AdamantBrutal.T_AdamantBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4799","Adamant brutal","","4799","False","","False","Blunt adamantite arrow... ouch.","/Game/Textures/Items/T_AdamantBrutal.T_AdamantBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4800","Adamant brutal","","4800","False","","False","Blunt adamantite arrow... ouch.","/Game/Textures/Items/T_AdamantBrutal.T_AdamantBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4801","Adamant brutal","","4801","False","","False","Blunt adamantite arrow... ouch.","/Game/Textures/Items/T_AdamantBrutal.T_AdamantBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4802","Adamant brutal","","4802","False","","False","Blunt adamantite arrow... ouch.","/Game/Textures/Items/T_AdamantBrutal.T_AdamantBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4803","Rune brutal","","4803","True","","True","Blunt rune arrow... ouch.","/Game/Textures/Items/T_RuneBrutal.T_RuneBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4804","Rune brutal","","4804","False","","False","Blunt rune arrow... ouch.","/Game/Textures/Items/T_RuneBrutal.T_RuneBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4805","Rune brutal","","4805","False","","False","Blunt rune arrow... ouch.","/Game/Textures/Items/T_RuneBrutal.T_RuneBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4806","Rune brutal","","4806","False","","False","Blunt rune arrow... ouch.","/Game/Textures/Items/T_RuneBrutal.T_RuneBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4807","Rune brutal","","4807","False","","False","Blunt rune arrow... ouch.","/Game/Textures/Items/T_RuneBrutal.T_RuneBrutal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4812","Zogre bones","","4812","False","","False","A pile of Zombie Ogre bones.","/Game/Textures/Items/T_ZogreBones.T_ZogreBones",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4819","Bronze nails","","4819","False","","True","Keeps things in place fairly permanently.","/Game/Textures/Items/T_BronzeNails.T_BronzeNails",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4820","Iron nails","","4820","False","","True","Keeps things in place fairly permanently.","/Game/Textures/Items/T_IronNails.T_IronNails",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4821","Black nails","","4821","False","","True","Keeps things in place fairly permanently.","/Game/Textures/Items/T_BlackNails.T_BlackNails",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4822","Mithril nails","","4822","False","","True","Keeps things in place fairly permanently.","/Game/Textures/Items/T_MithrilNails.T_MithrilNails",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4823","Adamantite nails","","4823","False","","True","Keeps things in place fairly permanently.","/Game/Textures/Items/T_AdamantiteNails.T_AdamantiteNails",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4824","Rune nails","","4824","False","","True","Keeps things in place fairly permanently.","/Game/Textures/Items/T_RuneNails.T_RuneNails",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4825","Unstrung comp bow","","4825","False","","False","An unstrung composite ogre bow.","/Game/Textures/Items/T_UnstrungCompBow.T_UnstrungCompBow",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4827","Comp ogre bow","","4827","True","","False","A composite ogre bow.","/Game/Textures/Items/T_CompOgreBow.T_CompOgreBow",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4830","Fayrg bones","","4830","False","","False","Ancient ogre bones from the ogre burial tomb.","/Game/Textures/Items/T_FayrgBones.T_FayrgBones",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4832","Raurg bones","","4832","False","","False","Ancient ogre bones from the ogre burial tomb.","/Game/Textures/Items/T_RaurgBones.T_RaurgBones",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4834","Ourg bones","","4834","False","","False","Ancient ogre bones from the ogre burial tomb.","/Game/Textures/Items/T_OurgBones.T_OurgBones",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4840","Unfinished potion","","4840","False","","False","I need another ingredient to finish this Rogue's Purse potion.","/Game/Textures/Items/T_UnfinishedPotion.T_UnfinishedPotion",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4842","Relicym's balm(4)","","4842","False","","False","4 doses of Relicym's balm, which helps cure disease.","/Game/Textures/Items/T_RelicymsBalm4.T_RelicymsBalm4",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4844","Relicym's balm(3)","","4844","False","","False","3 doses of Relicym's balm, which helps cure disease.","/Game/Textures/Items/T_RelicymsBalm3.T_RelicymsBalm3",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4846","Relicym's balm(2)","","4846","False","","False","2 doses of Relicym's balm, which helps cure disease.","/Game/Textures/Items/T_RelicymsBalm2.T_RelicymsBalm2",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4848","Relicym's balm(1)","","4848","False","","False","1 dose of Relicym's balm, which helps cure disease.","/Game/Textures/Items/T_RelicymsBalm1.T_RelicymsBalm1",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4850","Ogre coffin key","","4850","False","","False","A key which opens coffins!.","/Game/Textures/Items/T_OgreCoffinKey.T_OgreCoffinKey",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4852","Zogre bonemeal","","4852","False","","False","A pot of crushed zogre bones.","/Game/Textures/Items/T_ZogreBonemeal.T_ZogreBonemeal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4853","Fayrg bonemeal","","4853","False","","False","A pot of crushed fayrg bones.","/Game/Textures/Items/T_FayrgBonemeal.T_FayrgBonemeal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4854","Raurg bonemeal","","4854","False","","False","A pot of crushed raurg bones.","/Game/Textures/Items/T_RaurgBonemeal.T_RaurgBonemeal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4855","Ourg bonemeal","","4855","False","","False","A pot of crushed ourg bones.","/Game/Textures/Items/T_OurgBonemeal.T_OurgBonemeal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4856","Ahrim's hood 100","","4856","True","","False","Ahrim the Blighted's leather hood.","/Game/Textures/Items/T_AhrimsHood100.T_AhrimsHood100",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4857","Ahrim's hood 75","","4857","True","","False","Ahrim the Blighted's leather hood.","/Game/Textures/Items/T_AhrimsHood75.T_AhrimsHood75",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4858","Ahrim's hood 50","","4858","True","","False","Ahrim the Blighted's leather hood.","/Game/Textures/Items/T_AhrimsHood50.T_AhrimsHood50",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4859","Ahrim's hood 25","","4859","True","","False","Ahrim the Blighted's leather hood.","/Game/Textures/Items/T_AhrimsHood25.T_AhrimsHood25",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4860","Ahrim's hood 0","","4860","False","","False","Ahrim the Blighted's leather hood.","/Game/Textures/Items/T_AhrimsHood0.T_AhrimsHood0",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4862","Ahrim's staff 100","","4862","True","","False","Ahrim the Blighted's quarterstaff.","/Game/Textures/Items/T_AhrimsStaff100.T_AhrimsStaff100",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4863","Ahrim's staff 75","","4863","True","","False","Ahrim the Blighted's quarterstaff.","/Game/Textures/Items/T_AhrimsStaff75.T_AhrimsStaff75",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"4864","Ahrim's staff 50","","4864","True","","False","Ahrim the Blighted's quarterstaff.","/Game/Textures/Items/T_AhrimsStaff50.T_AhrimsStaff50",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
